x1,x2,x3,a,x11,x12,x13,r,d
-0.94328797,-0.33197564,2.0622528,-1.1229686,-0.9128284,-0.40834337,1.6448257,0,0
-0.9128284,-0.40834337,1.6448257,0.69550925,-0.8810196,-0.4730798,1.4428946,0,0
-0.8810196,-0.4730798,1.4428946,1.5303806,-0.84796333,-0.5300549,1.3176417,0,0
-0.84796333,-0.5300549,1.3176417,-0.016518176,-0.82276,-0.568389,0.91762286,0,0
-0.82276,-0.568389,0.91762286,-0.35774538,-0.81012565,-0.5862563,0.4376693,0,0
-0.81012565,-0.5862563,0.4376693,0.47837794,-0.8080766,-0.5890774,0.06973377,0,0
-0.8080766,-0.5890774,0.06973377,-0.3277917,-0.82030374,-0.57192814,-0.421243,0,0
-0.82030374,-0.57192814,-0.421243,1.5817943,-0.8374431,-0.5465245,-0.61292,0,0
-0.8374431,-0.5465245,-0.61292,-0.5470493,-0.8663421,-0.49945098,-1.1048708,0,0
-0.8663421,-0.49945098,-1.1048708,1.6344274,-0.8954968,-0.445068,-1.2342949,0,0
-0.8954968,-0.445068,-1.2342949,-1.6325039,-0.9321096,-0.36217627,-1.8129715,0,0
-0.9321096,-0.36217627,-1.8129715,-0.01200229,-0.9647561,-0.26314574,-2.086404,0,0
-0.9647561,-0.26314574,-2.086404,1.0417813,-0.98724216,-0.159226,-2.1274962,0,0
-0.98724216,-0.159226,-2.1274962,-1.3874447,-0.99930984,-0.037146445,-2.4550323,0,0
-0.99930984,-0.037146445,-2.4550323,-1.7653683,-0.99498117,0.10006215,-2.7476974,0,0
-0.99498117,0.10006215,-2.7476974,-0.4002902,-0.9720785,0.23465593,-2.7326944,0,0
-0.9720785,0.23465593,-2.7326944,1.0351557,-0.9369718,0.34940505,-2.401429,0,0
-0.9369718,0.34940505,-2.401429,-1.2707723,-0.8900071,0.45594668,-2.329991,0,0
-0.8900071,0.45594668,-2.329991,-1.2620435,-0.83519864,0.54994845,-2.1773376,0,0
-0.83519864,0.54994845,-2.1773376,-0.6848194,-0.7802803,0.62543,-1.8675992,0,0
-0.7802803,0.62543,-1.8675992,1.116104,-0.74032813,0.6722457,-1.2311112,0,0
-0.74032813,0.6722457,-1.2311112,0.6507142,-0.7188123,0.69520426,-0.6293197,0,0
-0.7188123,0.69520426,-0.6293197,-1.2401196,-0.7085178,0.70569295,-0.2939345,0,0
-0.7085178,0.70569295,-0.2939345,0.19288525,-0.71778023,0.6962697,0.264268,0,0
-0.71778023,0.6962697,0.264268,0.8625711,-0.7489008,0.6626821,0.91585594,0,0
-0.7489008,0.6626821,0.91585594,-0.74343175,-0.79040474,0.61258495,1.3013527,0,0
-0.79040474,0.61258495,1.3013527,1.3159678,-0.8465013,0.53238666,1.9581866,0,0
-0.8465013,0.53238666,1.9581866,-1.4218282,-0.89860904,0.43875024,2.1442025,0,0
-0.89860904,0.43875024,2.1442025,0.46939036,-0.9470026,0.32122594,2.5436738,0,0
-0.9470026,0.32122594,2.5436738,-1.1320789,-0.98079795,0.1950267,2.6147814,0,0
-0.98079795,0.1950267,2.6147814,-1.9816133,-0.99732983,0.07302914,2.4638093,0,0
-0.99732983,0.07302914,2.4638093,1.4017278,-0.9979942,-0.06330545,2.7288404,0,0
-0.9979942,-0.06330545,2.7288404,1.3365345,-0.9785614,-0.20595534,2.8818414,0,0
-0.9785614,-0.20595534,2.8818414,-0.49319184,-0.9427181,-0.3335905,2.6533961,0,0
-0.9427181,-0.3335905,2.6533961,1.028775,-0.89247876,-0.45108944,2.5575194,0,0
-0.89247876,-0.45108944,2.5575194,-1.020145,-0.8412016,-0.5407216,2.0661807,0,0
-0.8412016,-0.5407216,2.0661807,0.9628502,-0.7890422,-0.61433905,1.8050671,0,0
-0.7890422,-0.61433905,1.8050671,-0.48253524,-0.7484035,-0.6632437,1.2719325,0,0
-0.7484035,-0.6632437,1.2719325,-1.9843547,-0.732379,-0.68089724,0.47684643,0,0
-0.732379,-0.68089724,0.47684643,-1.6796448,-0.742033,-0.67036337,-0.28577322,0,0
-0.742033,-0.67036337,-0.28577322,0.81026393,-0.76397306,-0.6452481,-0.66700613,0,0
-0.76397306,-0.6452481,-0.66700613,-1.092216,-0.80471015,-0.5936679,-1.3147746,0,0
-0.80471015,-0.5936679,-1.3147746,-0.018925963,-0.85384625,-0.52052534,-1.7628645,0,0
-0.85384625,-0.52052534,-1.7628645,0.40932864,-0.90352416,-0.42853716,-2.091859,0,0
-0.90352416,-0.42853716,-2.091859,1.8814691,-0.94397515,-0.3300165,-2.1310418,0,0
-0.94397515,-0.3300165,-2.1310418,1.8188598,-0.97343,-0.22898494,-2.105725,0,0
-0.97343,-0.22898494,-2.105725,-1.2484984,-0.99419546,-0.1075892,-2.4647386,0,0
-0.99419546,-0.1075892,-2.4647386,1.8109151,-0.99998266,0.0058917683,-2.2737932,0,0
-0.99998266,0.0058917683,-2.2737932,1.3442999,-0.99403507,0.109060906,-2.0677292,0,0
-0.99403507,0.109060906,-2.0677292,0.7842255,-0.97952795,0.20130818,-1.8682998,0,0
-0.97952795,0.20130818,-1.8682998,-0.727225,-0.95708853,0.2897957,-1.8264024,0,0
-0.95708853,0.2897957,-1.8264024,0.1397988,-0.931086,0.3647997,-1.5880859,0,0
-0.931086,0.3647997,-1.5880859,0.8452722,-0.90779394,0.4194165,-1.1876953,0,0
-0.90779394,0.4194165,-1.1876953,0.94085556,-0.89183867,0.45235363,-0.7320045,0,0
-0.89183867,0.45235363,-0.7320045,0.815917,-0.88564265,0.46436745,-0.27035177,0,0
-0.88564265,0.46436745,-0.27035177,-0.8745592,-0.8844029,0.46672428,-0.05326005,0,0
-0.8844029,0.46672428,-0.05326005,-0.91196245,-0.8881081,0.4596347,0.15998879,0,0
-0.8881081,0.4596347,0.15998879,-0.6358962,-0.89732856,0.44136322,0.40933037,0,0
-0.89732856,0.44136322,0.40933037,1.8287579,-0.9185562,0.3952904,1.0146664,0,0
-0.9185562,0.3952904,1.0146664,0.8368583,-0.9445579,0.32834494,1.436663,0,0
-0.9445579,0.32834494,1.436663,-1.383147,-0.96618956,0.25783265,1.4754497,0,0
-0.96618956,0.25783265,1.4754497,0.019171266,-0.9843423,0.17626756,1.6716999,0,0
-0.9843423,0.17626756,1.6716999,1.0636095,-0.99687946,0.07893904,1.963442,0,0
-0.99687946,0.07893904,1.963442,-0.39434215,-0.9998166,-0.019152319,1.9634949,0,0
-0.9998166,-0.019152319,1.9634949,-1.9009241,-0.9947665,-0.102174476,1.663992,0,0
-0.9947665,-0.102174476,1.663992,-1.2937332,-0.98524135,-0.17117105,1.3933011,0,0
-0.98524135,-0.17117105,1.3933011,-0.5030631,-0.9733253,-0.22942932,1.1894634,0,0
-0.9733253,-0.22942932,1.1894634,-0.008207304,-0.96041745,-0.27856472,1.0161604,0,0
-0.96041745,-0.27856472,1.0161604,-1.2193328,-0.951255,-0.3084053,0.6243369,0,0
-0.951255,-0.3084053,0.6243369,-0.33030394,-0.94581836,-0.32469624,0.3434873,0,0
-0.94581836,-0.32469624,0.3434873,0.282914,-0.9434825,-0.33142227,0.14240223,0,0
-0.9434825,-0.33142227,0.14240223,1.0857322,-0.9425392,-0.3340955,0.05669535,0,0
-0.9425392,-0.3340955,0.05669535,-0.94510764,-0.94801307,-0.3182314,-0.33564243,0,0
-0.94801307,-0.3182314,-0.33564243,-0.6348719,-0.95813346,-0.28632206,-0.6695467,0,0
-0.95813346,-0.28632206,-0.6695467,-0.23038743,-0.9702721,-0.24201655,-0.9188464,0,0
-0.9702721,-0.24201655,-0.9188464,0.64446235,-0.9811909,-0.1930397,-1.0036895,0,0
-0.9811909,-0.1930397,-1.0036895,-1.0316588,-0.99167836,-0.12873997,-1.303218,0,0
-0.99167836,-0.12873997,-1.303218,-0.75701326,-0.9985728,-0.0534066,-1.513325,0,0
-0.9985728,-0.0534066,-1.513325,-0.2771424,-0.99965376,0.02631251,-1.5949514,0,0
-0.99965376,0.02631251,-1.5949514,1.8086095,-0.9958157,0.09138415,-1.3039255,0,0
-0.9958157,0.09138415,-1.3039255,1.5781223,-0.9900133,0.1409741,-0.9986691,0,0
-0.9900133,0.1409741,-0.9986691,-0.6544742,-0.98181474,0.18984155,-0.9911096,0,0
-0.98181474,0.18984155,-0.9911096,-0.8763388,-0.97133565,0.23771207,-0.9801793,0,0
-0.97133565,0.23771207,-0.9801793,-0.9817813,-0.9589649,0.2835249,-0.9491624,0,0
-0.9589649,0.2835249,-0.9491624,-1.4766752,-0.94428897,0.32911748,-0.95802003,0,0
-0.94428897,0.32911748,-0.95802003,1.6041498,-0.9362849,0.35124156,-0.47055945,0,0
-0.9362849,0.35124156,-0.47055945,0.973213,-0.93520665,0.35410243,-0.061146326,0,0
-0.93520665,0.35410243,-0.061146326,-1.3756444,-0.93517274,0.35419202,-0.0019161729,0,0
-0.93517274,0.35419202,-0.0019161729,1.4321228,-0.9433791,0.3317166,0.47854626,0,0
-0.9433791,0.3317166,0.47854626,-1.872189,-0.95054907,0.3105745,0.44650537,0,0
-0.95054907,0.3105745,0.44650537,1.8779713,-0.964371,0.26455337,0.96113193,0,0
-0.964371,0.26455337,0.96113193,0.8446738,-0.9793797,0.20202819,1.2862481,0,0
-0.9793797,0.20202819,1.2862481,-1.4552032,-0.9898706,0.14197262,1.2194887,0,0
-0.9898706,0.14197262,1.2194887,0.88650197,-0.99758536,0.0694508,1.4589435,0,0
-0.99758536,0.0694508,1.4589435,0.33353788,-0.99996346,-0.008546253,1.5610622,0,0
-0.99996346,-0.008546253,1.5610622,1.9106812,-0.9949432,-0.10043945,1.8412547,0,0
-0.9949432,-0.10043945,1.8412547,0.574564,-0.9813921,-0.19201465,1.8521098,0,0
-0.9813921,-0.19201465,1.8521098,-0.29890105,-0.96205014,-0.27287266,1.6632636,0,0
-0.96205014,-0.27287266,1.6632636,-1.3376188,-0.94299585,-0.33280453,1.2579663,0,0
-0.94299585,-0.33280453,1.2579663,-0.47198272,-0.9263643,-0.37662873,0.93756545,0,0
-0.9263643,-0.37662873,0.93756545,-1.1159794,-0.91690576,-0.3991038,0.487697,0,0
-0.91690576,-0.3991038,0.487697,-1.8907232,-0.9187959,-0.394733,-0.09523931,0,0
-0.9187959,-0.394733,-0.09523931,-0.9383803,-0.92897034,-0.37015414,-0.5320461,0,0
-0.92897034,-0.37015414,-0.5320461,0.56375456,-0.9417769,-0.3362385,-0.7250985,0,0
-0.9417769,-0.3362385,-0.7250985,0.27343452,-0.9564797,-0.29179874,-0.93626225,0,0
-0.9564797,-0.29179874,-0.93626225,0.27671927,-0.97123647,-0.2381171,-1.1136034,0,0
-0.97123647,-0.2381171,-1.1136034,1.6723593,-0.9823127,-0.187248,-1.0413373,0,0
-0.9823127,-0.187248,-1.0413373,-0.3060213,-0.9919494,-0.1266351,-1.2276765,0,0
-0.9919494,-0.1266351,-1.2276765,-1.2199426,-0.9986642,-0.051670797,-1.5056442,0,0
-0.9986642,-0.051670797,-1.5056442,-0.6546342,-0.9995369,0.030431105,-1.6425924,0,0
-0.9995369,0.030431105,-1.6425924,-0.94828564,-0.9929828,0.118259005,-1.762012,0,0
-0.9929828,0.118259005,-1.762012,-1.170926,-0.9778253,0.20942241,-1.8489566,0,0
-0.9778253,0.20942241,-1.8489566,0.61091053,-0.95795834,0.28690735,-1.6002532,0,0
-0.95795834,0.28690735,-1.6002532,0.08606531,-0.9360359,0.35190457,-1.3721629,0,0
-0.9360359,0.35190457,-1.3721629,1.2703983,-0.9189097,0.39446795,-0.9176748,0,0
-0.9189097,0.39446795,-0.9176748,-0.12070055,-0.90581995,0.42366287,-0.6399289,0,0
-0.90581995,0.42366287,-0.6399289,-1.5117596,-0.8938518,0.44836247,-0.54894567,0,0
-0.8938518,0.44836247,-0.54894567,-0.71926385,-0.8865509,0.46263108,-0.32056338,0,0
-0.8865509,0.46263108,-0.32056338,-0.08821023,-0.88685554,0.4620468,0.013178381,0,0
-0.88685554,0.4620468,0.013178381,0.10080621,-0.89535886,0.44534543,0.37483442,0,0
-0.89535886,0.44534543,0.37483442,1.612673,-0.9155099,0.4022955,0.95074445,0,1
0.88348424,0.46846086,-0.7797865,-1.5305477,0.8984162,0.4391449,-0.65802306,1,0
0.8984162,0.4391449,-0.65802306,-0.56999445,0.90731686,0.42044753,-0.41416353,0,0
0.90731686,0.42044753,-0.41416353,-0.7696703,0.91176933,0.41070268,-0.21427843,0,0
0.91176933,0.41070268,-0.21427843,0.52335143,0.90819836,0.41854,0.17225128,0,0
0.90819836,0.41854,0.17225128,1.0923245,0.8941185,0.44783047,0.650005,0,0
0.8941185,0.44783047,0.650005,1.4977494,0.8653919,0.50109565,1.2105402,0,0
0.8653919,0.50109565,1.2105402,-0.5899985,0.8254725,0.56444234,1.4978622,0,0
0.8254725,0.56444234,1.4978622,-1.0901716,0.7727455,0.634716,1.7576683,0,0
0.7727455,0.634716,1.7576683,-0.5184922,0.6999724,0.7141699,2.1559315,0,0
0.6999724,0.7141699,2.1559315,-1.1951467,0.604983,0.7962384,2.512287,0,0
0.604983,0.7962384,2.512287,-0.48946032,0.4776186,0.8785673,3.0360465,0,0
0.4776186,0.8785673,3.0360465,1.5675972,0.29689232,0.954911,3.9301116,0,0
0.29689232,0.954911,3.9301116,1.9144443,0.054736126,0.9985009,4.9334617,0,0
0.054736126,0.9985009,4.9334617,0.70623165,-0.23250268,0.97259575,5.788272,0,0
-0.23250268,0.97259575,5.788272,-1.5112189,-0.52200663,0.8529414,6.2910357,0,0
-0.52200663,0.8529414,6.2910357,-1.228806,-0.77487856,0.6321101,6.746421,0,0
-0.77487856,0.6321101,6.746421,-0.17679828,-0.9477866,0.31890523,7.193984,0,0
-0.9477866,0.31890523,7.193984,-0.0037436802,-0.9988931,-0.04703851,7.4326015,0,0
-0.9988931,-0.04703851,7.4326015,0.46249616,-0.91292953,-0.40811718,7.4666967,0,0
-0.91292953,-0.40811718,7.4666967,1.7039782,-0.70299166,-0.7111981,7.4162054,0,0
-0.70299166,-0.7111981,7.4162054,-1.7556546,-0.43372464,-0.90104544,6.6194587,0,0
-0.43372464,-0.90104544,6.6194587,1.9688499,-0.13624717,-0.99067485,6.239002,0,0
-0.13624717,-0.99067485,6.239002,0.73447806,0.14314273,-0.98970205,5.606168,0,0
0.14314273,-0.98970205,5.606168,-0.17277993,0.37605476,-0.9265974,4.837974,0,0
0.37605476,-0.9265974,4.837974,-0.7625594,0.5538382,-0.8326243,4.028642,0,0
0.5538382,-0.8326243,4.028642,0.10750491,0.68745726,-0.72622484,3.4202998,0,0
0.68745726,-0.72622484,3.4202998,-0.06843341,0.78410345,-0.62063015,2.8653662,0,0
0.78410345,-0.62063015,2.8653662,0.7551984,0.85570353,-0.51746637,2.5131733,0,0
0.85570353,-0.51746637,2.5131733,1.0162538,0.9089608,-0.41688156,2.2775116,0,0
0.9089608,-0.41688156,2.2775116,1.9668974,0.9501694,-0.31173414,2.259885,0,0
0.9501694,-0.31173414,2.259885,1.6072505,0.9793331,-0.20225403,2.267172,0,0
0.9793331,-0.20225403,2.267172,-0.4190028,0.99490106,-0.10085564,2.0526311,0,0
0.99490106,-0.10085564,2.0526311,-0.6145424,0.999977,-0.0067869555,1.8848081,0,0
0.999977,-0.0067869555,1.8848081,1.9368178,0.9948305,0.10154966,2.1702404,0,0
0.9948305,0.10154966,2.1702404,-1.554422,0.9795896,0.20100817,2.0132394,0,0
0.9795896,0.20100817,2.0132394,-0.79247326,0.95395404,0.29995283,2.0451245,0,0
0.95395404,0.29995283,2.0451245,1.9962587,0.90766084,0.4197044,2.569528,0,0
0.90766084,0.4197044,2.569528,-0.11940781,0.83840865,0.54504216,2.8663952,0,0
0.83840865,0.54504216,2.8663952,1.2815212,0.7318186,0.6814994,3.4674048,0,0
0.7318186,0.6814994,3.4674048,0.7940752,0.5778604,0.8161356,4.097641,0,0
0.5778604,0.8161356,4.097641,-0.65812993,0.37607208,0.9265904,4.611023,0,0
0.37607208,0.9265904,4.611023,0.10238576,0.11920322,0.99286985,5.321324,0,0
0.11920322,0.99286985,5.321324,0.40346348,-0.18575232,0.9825966,6.1264954,0,0
-0.18575232,0.9825966,6.1264954,0.18738525,-0.5067537,0.8620909,6.891551,0,0
-0.5067537,0.8620909,6.891551,0.45049047,-0.7905457,0.61240304,7.6056924,0,0
-0.7905457,0.61240304,7.6056924,0.6428328,-0.9666218,0.25620753,8.0,0,0
-0.9666218,0.25620753,8.0,1.8985265,-0.99008954,-0.14043751,8.0,0,0
-0.99008954,-0.14043751,8.0,-1.9109771,-0.8671702,-0.49801183,7.608025,0,0
-0.8671702,-0.49801183,7.608025,-1.5993936,-0.64403516,-0.7649959,6.9946074,0,0
-0.64403516,-0.7649959,6.9946074,0.76823,-0.3643704,-0.9312541,6.536095,0,0
-0.3643704,-0.9312541,6.536095,1.2697911,-0.07148947,-0.99744135,6.028123,0,0
-0.07148947,-0.99744135,6.028123,-1.1454417,0.18282664,-0.9831452,5.108226,0,0
0.18282664,-0.9831452,5.108226,1.8191675,0.40414864,-0.9146933,4.643742,0,0
0.40414864,-0.9146933,4.643742,-1.0255415,0.56978357,-0.8217948,3.803891,0,0
0.56978357,-0.8217948,3.803891,0.2382695,0.69427115,-0.71971357,3.2232852,0,0
0.69427115,-0.71971357,3.2232852,-1.8598051,0.77557987,-0.6312495,2.4045293,0,0
0.77557987,-0.6312495,2.4045293,-1.8586793,0.8250257,-0.56509525,1.6522902,0,0
0.8250257,-0.56509525,1.6522902,0.008461017,0.8581907,-0.51333106,1.229738,0,0
0.8581907,-0.51333106,1.229738,-0.8322674,0.87610817,-0.48211464,0.7198996,0,0
0.87610817,-0.48211464,0.7198996,-0.54430735,0.88269335,-0.46994936,0.2766675,0,0
0.88269335,-0.46994936,0.2766675,-1.4772587,0.8756083,-0.48302183,-0.2973833,0,0
0.8756083,-0.48302183,-0.2973833,-0.37031695,0.8577794,-0.514018,-0.7151972,0,0
0.8577794,-0.514018,-0.7151972,1.7007607,0.83528674,-0.5498146,-0.8455966,0,0
0.83528674,-0.5498146,-0.8455966,-0.18666373,0.79823315,-0.6023486,-1.2859571,0,0
0.79823315,-0.6023486,-1.2859571,-0.44176915,0.74073046,-0.67180234,-1.8039839,0,0
0.74073046,-0.67180234,-1.8039839,0.39933798,0.660707,-0.7506439,-2.247935,0,0
0.660707,-0.7506439,-2.247935,0.18178171,0.5501783,-0.83504725,-2.7836506,0,0
0.5501783,-0.83504725,-2.7836506,-0.26630232,0.39868605,-0.9170875,-3.4498816,0,0
0.39868605,-0.9170875,-3.4498816,1.5494573,0.2131713,-0.97701484,-3.9052784,0,0
0.2131713,-0.97701484,-3.9052784,-0.35880923,-0.019772034,-0.9998045,-4.691861,0,0
-0.019772034,-0.9998045,-4.691861,-1.7309426,-0.3001416,-0.9538947,-5.701356,0,0
-0.3001416,-0.9538947,-5.701356,-1.5976555,-0.5953188,-0.80348957,-6.656425,0,0
-0.5953188,-0.80348957,-6.656425,0.74677205,-0.8387664,-0.5444914,-7.1470265,0,0
-0.8387664,-0.5444914,-7.1470265,1.3229816,-0.97845924,-0.20644008,-7.356948,0,0
-0.97845924,-0.20644008,-7.356948,-1.6785702,-0.9838002,0.17926855,-7.763563,0,0
-0.9838002,0.17926855,-7.763563,-1.9997045,-0.8382686,0.5452575,-7.9290676,0,0
-0.8382686,0.5452575,-7.9290676,-1.518838,-0.5701616,0.82153255,-7.74795,0,0
-0.5701616,0.82153255,-7.74795,-0.77711743,-0.24186175,0.97031075,-7.2483683,0,0
-0.24186175,0.97031075,-7.2483683,-0.82045364,0.08778791,0.99613917,-6.6437035,0,0
0.08778791,0.99613917,-6.6437035,-1.9027,0.3866546,0.92222464,-6.182004,0,0
0.3866546,0.92222464,-6.182004,-0.92963177,0.6276184,0.7785211,-5.6297803,0,0
0.6276184,0.7785211,-5.6297803,1.3500944,0.7960007,0.6052957,-4.843375,0,0
0.7960007,0.6052957,-4.843375,-0.63078105,0.9106523,0.4131736,-4.4840207,0,0
0.9106523,0.4131736,-4.4840207,0.6467773,0.9754414,0.22025909,-4.0771236,0,0
0.9754414,0.22025909,-4.0771236,0.66712165,0.9995043,0.031481802,-3.8118613,0,0
0.9995043,0.031481802,-3.8118613,-1.8742371,0.9852475,-0.17113571,-4.0693855,0,0
0.9852475,-0.17113571,-4.0693855,-0.2123602,0.927375,-0.37413314,-4.2295914,0,0
0.927375,-0.37413314,-4.2295914,0.9248544,0.8241849,-0.56632084,-4.371463,0,0
0.8241849,-0.56632084,-4.371463,0.19585,0.66718256,-0.7448942,-4.766826,0,0
0.66718256,-0.7448942,-4.766826,0.34869328,0.44999558,-0.89303076,-5.273193,0,0
0.44999558,-0.89303076,-5.273193,-1.4364121,0.15817194,-0.98741156,-6.1584277,0,0
0.15817194,-0.98741156,-6.1584277,1.4571651,-0.17428693,-0.9846949,-6.680412,0,0
-0.17428693,-0.9846949,-6.680412,1.8643607,-0.50738335,-0.86172044,-7.139279,0,0
-0.50738335,-0.86172044,-7.139279,-1.032782,-0.8011234,-0.59849924,-7.9404864,0,0
-0.8011234,-0.59849924,-7.9404864,0.5285538,-0.97095007,-0.23928219,-8.0,0,0
-0.97095007,-0.23928219,-8.0,-1.5460058,-0.9874851,0.15771228,-8.0,0,0
-0.9874851,0.15771228,-8.0,1.4907495,-0.8570506,0.5152323,-7.6581035,0,0
-0.8570506,0.5152323,-7.6581035,-0.11247867,-0.61713004,0.7868612,-7.288551,0,0
-0.61713004,0.7868612,-7.288551,0.85513914,-0.33026412,0.94388855,-6.570134,0,0
-0.33026412,0.94388855,-6.570134,-1.89751,-0.029237017,0.9995725,-6.1468444,0,0
-0.029237017,0.9995725,-6.1468444,-1.8863724,0.25201786,0.9677226,-5.680121,0,0
0.25201786,0.9677226,-5.680121,-0.66552633,0.48597005,0.87397546,-5.0541577,0,0
0.48597005,0.87397546,-5.0541577,-1.9535818,0.6758066,0.737079,-4.6917133,0,0
0.6758066,0.737079,-4.6917133,-0.39162764,0.81454295,0.5801033,-4.1976485,0,0
0.81454295,0.5801033,-4.1976485,0.26756668,0.9078227,0.41935408,-3.722436,0,0
0.9078227,0.41935408,-3.722436,-0.10301772,0.96598643,0.2585927,-3.423373,0,0
0.96598643,0.2585927,-3.423373,-0.64027065,0.9954632,0.09514745,-3.325469,0,0
0.9954632,0.09514745,-3.325469,-0.5929,0.9974191,-0.07179874,-3.3430433,0,0
0.9974191,-0.07179874,-3.3430433,-1.3729311,0.96841514,-0.2493434,-3.602832,0,0
0.96841514,-0.2493434,-3.602832,-1.8043972,0.8982491,-0.4394867,-4.060499,0,0
0.8982491,-0.4394867,-4.060499,1.0577139,0.7859285,-0.6183174,-4.231457,0,0
0.7859285,-0.6183174,-4.231457,0.6995534,0.62464994,-0.7809049,-4.5902624,0,0
0.62464994,-0.7809049,-4.5902624,-0.2690971,0.4021537,-0.91557217,-5.2163057,0,0
0.4021537,-0.91557217,-5.2163057,-0.14961672,0.117325716,-0.9930935,-5.925427,0,0
0.117325716,-0.9930935,-5.925427,0.7139632,-0.2090086,-0.9779138,-6.563153,0,0
-0.2090086,-0.9779138,-6.563153,1.7176818,-0.53330934,-0.8459203,-7.0389357,0,0
-0.53330934,-0.8459203,-7.0389357,0.10965002,-0.8107044,-0.5854557,-7.6569285,0,0
-0.8107044,-0.5854557,-7.6569285,0.27603018,-0.9746954,-0.22353724,-8.0,0,0
-0.9746954,-0.22353724,-8.0,-1.7538104,-0.9848034,0.17367284,-8.0,0,0
-0.9848034,0.17367284,-8.0,0.57151693,-0.84525245,0.53436714,-7.784018,0,0
-0.84525245,0.53436714,-7.784018,-1.6909199,-0.58525413,0.8108499,-7.6368804,0,0
-0.58525413,0.8108499,-7.6368804,1.0470023,-0.27790144,0.9606096,-6.8716927,0,0
-0.27790144,0.9606096,-6.8716927,0.4518421,0.022562232,0.9997454,-6.0834594,0,0
0.022562232,0.9997454,-6.0834594,1.7180461,0.27285683,0.96205467,-5.075943,0,0
0.27285683,0.96205467,-5.075943,1.8503891,0.46195966,0.88690096,-4.0768437,0,0
0.46195966,0.88690096,-4.0768437,0.74886316,0.60133463,0.7989973,-3.2993386,0,0
0.60133463,0.7989973,-3.2993386,-1.7176042,0.7125016,0.70167047,-2.9577312,0,0
0.7125016,0.70167047,-2.9577312,0.7092375,0.7890811,0.61428905,-2.3250928,0,0
0.7890811,0.61428905,-2.3250928,-0.6207177,0.8453317,0.53424174,-1.9574836,0,0
0.8453317,0.53424174,-1.9574836,-0.06212728,0.884533,0.46647766,-1.5661215,0,0
0.884533,0.46647766,-1.5661215,-1.5292579,0.9159121,0.4013789,-1.4456519,0,0
0.9159121,0.4013789,-1.4456519,1.8395473,0.9324764,0.36123088,-0.8686856,0,0
0.9324764,0.36123088,-0.8686856,0.8275146,0.9407687,0.33904898,-0.47363523,0,0
0.9407687,0.33904898,-0.47363523,1.2669008,0.9412646,0.33766976,-0.029313376,0,0
0.9412646,0.33766976,-0.029313376,-0.85577726,0.9396403,0.34216383,0.09557235,0,0
0.9396403,0.34216383,0.09557235,-1.2908919,0.9368981,0.34960252,0.15856144,0,0
0.9368981,0.34960252,0.15856144,-0.19326076,0.92987055,0.3678869,0.39177424,0,0
0.92987055,0.3678869,0.39177424,-0.48377326,0.9185136,0.39538935,0.5951234,0,0
0.9185136,0.39538935,0.5951234,1.9862776,0.89338523,0.44929144,1.189607,0,0
0.89338523,0.44929144,1.189607,0.9061794,0.85299605,0.52191734,1.6625025,0,0
0.85299605,0.52191734,1.6625025,-1.7117065,0.8027185,0.59635806,1.7971846,0,0
0.8027185,0.59635806,1.7971846,0.5984624,0.7278139,0.6857747,2.3342226,0,0
0.7278139,0.6857747,2.3342226,1.0160222,0.6171228,0.78686684,3.0009568,0,0
0.6171228,0.78686684,3.0009568,-1.8856771,0.4791343,0.87774163,3.3082554,0,0
0.4791343,0.87774163,3.3082554,-1.9448881,0.31069747,0.95050883,3.6748285,0,0
0.31069747,0.95050883,3.6748285,1.3250571,0.08649509,0.9962523,4.5864687,0,0
0.08649509,0.9962523,4.5864687,1.4208057,-0.18958123,0.98186505,5.5467787,0,0
-0.18958123,0.98186505,5.5467787,-0.70409065,-0.4790866,0.8777676,6.1775637,0,0
-0.4790866,0.8777676,6.1775637,1.299714,-0.75204295,0.6591141,7.0308466,0,0
-0.75204295,0.6591141,7.0308466,1.2313225,-0.9446907,0.32796264,7.709881,0,0
-0.9446907,0.32796264,7.709881,0.19251168,-0.99788237,-0.06504438,7.9847293,0,0
-0.99788237,-0.06504438,7.9847293,0.19580235,-0.8945575,-0.4469529,7.9653163,0,0
-0.8945575,-0.4469529,7.9653163,-0.38618308,-0.6659984,-0.74595314,7.5721745,0,0
-0.6659984,-0.74595314,7.5721745,-1.0473342,-0.37653297,-0.9264032,6.8556094,0,0
-0.37653297,-0.9264032,6.8556094,1.5912433,-0.066028245,-0.99781775,6.399493,0,0
-0.066028245,-0.99781775,6.399493,-1.5563304,0.20337889,-0.9791001,5.4176807,0,0
0.20337889,-0.9791001,5.4176807,0.77559155,0.4302705,-0.9027,4.799694,0,0
0.4302705,-0.9027,4.799694,0.64787364,0.60978156,-0.7925695,4.21985,0,0
0.60978156,-0.7925695,4.21985,-1.5547152,0.73481625,-0.6782662,3.3922157,0,0
0.73481625,-0.6782662,3.3922157,1.5596218,0.8312034,-0.55596846,3.1174593,0,0
0.8312034,-0.55596846,3.1174593,-1.198021,0.8944983,-0.4470714,2.5207798,0,0
0.8944983,-0.4470714,2.5207798,0.011486119,0.937949,-0.34677324,2.1871994,0,0
0.937949,-0.34677324,2.1871994,-0.81816316,0.9653777,-0.26085612,1.8043948,0,0
0.9653777,-0.26085612,1.8043948,1.8800877,0.9856911,-0.16856202,1.8907659,0,0
