x1,x2,x2_,a1,a2,x1_,x2_,x2__,r,d
-0.60226506,-0.0013211775,-0.0013211775,1.0,1.0,-0.6033229,-0.0005289095,-0.0005289095,0.0,0.0
-0.6033229,-0.0005289095,-0.0005289095,0.0,0.0,-0.6047885,-0.00073278615,-0.00073278615,0.0,0.0
-0.6047885,-0.00073278615,-0.00073278615,0.5,0.5,-0.60565114,-0.00043132625,-0.00043132625,0.0,0.0
-0.60565114,-0.00043132625,-0.00043132625,1.0,1.0,-0.6049046,0.0003732721,0.0003732721,0.0,0.0
-0.6049046,0.0003732721,0.0003732721,0.0,0.0,-0.6045543,0.000175154535,0.000175154535,0.0,0.0
-0.6045543,0.000175154535,0.000175154535,0.0,0.0,-0.60460275,-2.4237963e-05,-2.4237963e-05,0.0,0.0
-0.60460275,-2.4237963e-05,-2.4237963e-05,0.5,0.5,-0.6040497,0.000276546,0.000276546,0.0,0.0
-0.6040497,0.000276546,0.000276546,0.5,0.5,-0.602899,0.00057531635,0.00057531635,0.0,0.0
-0.602899,0.00057531635,0.00057531635,0.0,0.0,-0.60215926,0.00036989515,0.00036989515,0.0,0.0
-0.60215926,0.00036989515,0.00036989515,0.0,0.0,-0.60183567,0.00016177715,0.00016177715,0.0,0.0
-0.60183567,0.00016177715,0.00016177715,0.5,0.5,-0.60093075,0.00045247923,0.00045247923,0.0,0.0
-0.60093075,0.00045247923,0.00045247923,1.0,1.0,-0.59845096,0.00123987965,0.00123987965,0.0,0.0
-0.59845096,0.00123987965,0.00123987965,1.0,1.0,-0.59441453,0.00201822235,0.00201822235,0.0,0.0
-0.59441453,0.00201822235,0.00201822235,0.0,0.0,-0.59085095,0.0017817883,0.0017817883,0.0,0.0
-0.59085095,0.0017817883,0.0017817883,0.5,0.5,-0.5867864,0.0020322765,0.0020322765,0.0,0.0
-0.5867864,0.0020322765,0.0020322765,1.0,1.0,-0.5812508,0.0027678135,0.0027678135,0.0,0.0
-0.5812508,0.0027678135,0.0027678135,1.0,1.0,-0.5742849,0.0034829322,0.0034829322,0.0,0.0
-0.5742849,0.0034829322,0.0034829322,1.0,1.0,-0.5659404,0.0041722735,0.0041722735,0.0,0.0
-0.5659404,0.0041722735,0.0041722735,0.0,0.0,-0.5582791,0.00383062775,0.00383062775,0.0,0.0
-0.5582791,0.00383062775,0.00383062775,1.0,1.0,-0.5493582,0.0044604445,0.0044604445,0.0,0.0
-0.5493582,0.0044604445,0.0044604445,1.0,1.0,-0.5392443,0.005056946,0.005056946,0.0,0.0
-0.5392443,0.005056946,0.005056946,0.5,0.5,-0.52901316,0.0051155955,0.0051155955,0.0,0.0
-0.52901316,0.0051155955,0.0051155955,1.0,1.0,-0.5177413,0.0056358985,0.0056358985,0.0,0.0
-0.5177413,0.0056358985,0.0056358985,0.5,0.5,-0.5065135,0.00561393425,0.00561393425,0.0,0.0
-0.5065135,0.00561393425,0.00561393425,1.0,1.0,-0.49441367,0.0060498925,0.0060498925,0.0,0.0
-0.49441367,0.0060498925,0.0060498925,0.5,0.5,-0.4825325,0.0059405875,0.0059405875,0.0,0.0
-0.4825325,0.0059405875,0.0059405875,1.0,1.0,-0.46995854,0.0062869785,0.0062869785,0.0,0.0
-0.46995854,0.0062869785,0.0062869785,1.0,1.0,-0.45678514,0.0065866945,0.0065866945,0.0,0.0
-0.45678514,0.0065866945,0.0065866945,0.0,0.0,-0.44510952,0.005837818,0.005837818,0.0,0.0
-0.44510952,0.005837818,0.005837818,1.0,1.0,-0.43301713,0.006046196,0.006046196,0.0,0.0
-0.43301713,0.006046196,0.006046196,0.5,0.5,-0.42159578,0.00571068,0.00571068,0.0,0.0
-0.42159578,0.00571068,0.00571068,0.0,0.0,-0.41192755,0.0048341105,0.0048341105,0.0,0.0
-0.41192755,0.0048341105,0.0048341105,0.5,0.5,-0.40308127,0.004423133,0.004423133,0.0,0.0
-0.40308127,0.004423133,0.004423133,0.5,0.5,-0.39511934,0.003980974,0.003980974,0.0,0.0
-0.39511934,0.003980974,0.003980974,1.0,1.0,-0.3870973,0.00401101775,0.00401101775,0.0,0.0
-0.3870973,0.00401101775,0.00401101775,0.5,0.5,-0.38007066,0.0035133243,0.0035133243,0.0,0.0
-0.38007066,0.0035133243,0.0035133243,1.0,1.0,-0.3730875,0.00349157185,0.00349157185,0.0,0.0
-0.3730875,0.00349157185,0.00349157185,1.0,1.0,-0.36619523,0.00344613915,0.00344613915,0.0,0.0
-0.36619523,0.00344613915,0.00344613915,1.0,1.0,-0.3594401,0.00337756915,0.00337756915,0.0,0.0
-0.3594401,0.00337756915,0.00337756915,0.0,0.0,-0.35486698,0.0022865575,0.0022865575,0.0,0.0
-0.35486698,0.0022865575,0.0022865575,0.5,0.5,-0.351506,0.001680491,0.001680491,0.0,0.0
-0.351506,0.001680491,0.001680491,0.0,0.0,-0.35037914,0.0005634323,0.0005634323,0.0,0.0
-0.35037914,0.0005634323,0.0005634323,0.0,0.0,-0.35149372,-0.0005572979,-0.0005572979,0.0,0.0
-0.35149372,-0.0005572979,-0.0005572979,0.5,0.5,-0.35384253,-0.0011743966,-0.0011743966,0.0,0.0
-0.35384253,-0.0011743966,-0.0011743966,0.0,0.0,-0.35841015,-0.0022838205,-0.0022838205,0.0,0.0
-0.35841015,-0.0022838205,-0.0022838205,0.5,0.5,-0.36416662,-0.00287823215,-0.00287823215,0.0,0.0
-0.36416662,-0.00287823215,-0.00287823215,0.0,0.0,-0.37207374,-0.003953567,-0.003953567,0.0,0.0
-0.37207374,-0.003953567,-0.003953567,1.0,1.0,-0.38007858,-0.0040024175,-0.0040024175,0.0,0.0
-0.38007858,-0.0040024175,-0.0040024175,1.0,1.0,-0.38812688,-0.0040241425,-0.0040241425,0.0,0.0
-0.38812688,-0.0040241425,-0.0040241425,1.0,1.0,-0.39616346,-0.004018292,-0.004018292,0.0,0.0
-0.39616346,-0.004018292,-0.004018292,0.0,0.0,-0.4061327,-0.004984618,-0.004984618,0.0,0.0
-0.4061327,-0.004984618,-0.004984618,0.5,0.5,-0.4169648,-0.005416055,-0.005416055,0.0,0.0
-0.4169648,-0.005416055,-0.005416055,0.0,0.0,-0.4295831,-0.006309147,-0.006309147,0.0,0.0
-0.4295831,-0.006309147,-0.006309147,0.5,0.5,-0.4428972,-0.00665705,-0.00665705,0.0,0.0
-0.4428972,-0.00665705,-0.00665705,1.0,1.0,-0.45581067,-0.006456733,-0.006456733,0.0,0.0
-0.45581067,-0.006456733,-0.006456733,0.0,0.0,-0.47022906,-0.00720919,-0.00720919,0.0,0.0
-0.47022906,-0.00720919,-0.00720919,0.0,0.0,-0.486046,-0.007908473,-0.007908473,0.0,0.0
-0.486046,-0.007908473,-0.007908473,0.5,0.5,-0.502144,-0.008048998,-0.008048998,0.0,0.0
-0.502144,-0.008048998,-0.008048998,0.0,0.0,-0.5194028,-0.0086293975,-0.0086293975,0.0,0.0
-0.5194028,-0.0086293975,-0.0086293975,0.5,0.5,-0.53669304,-0.008645132,-0.008645132,0.0,0.0
-0.53669304,-0.008645132,-0.008645132,1.0,1.0,-0.5528851,-0.008096041,-0.008096041,0.0,0.0
-0.5528851,-0.008096041,-0.008096041,0.5,0.5,-0.56885785,-0.0079863585,-0.0079863585,0.0,0.0
-0.56885785,-0.0079863585,-0.0079863585,0.5,0.5,-0.58449215,-0.0078171585,-0.0078171585,0.0,0.0
-0.58449215,-0.0078171585,-0.0078171585,1.0,1.0,-0.59867233,-0.007090076,-0.007090076,0.0,0.0
-0.59867233,-0.007090076,-0.007090076,0.0,0.0,-0.6132942,-0.007310924,-0.007310924,0.0,0.0
-0.6132942,-0.007310924,-0.007310924,1.0,1.0,-0.6262514,-0.006478611,-0.006478611,0.0,0.0
-0.6262514,-0.006478611,-0.006478611,0.0,0.0,-0.63945085,-0.0065997195,-0.0065997195,0.0,0.0
-0.63945085,-0.0065997195,-0.0065997195,1.0,1.0,-0.65079874,-0.00567396825,-0.00567396825,0.0,0.0
-0.65079874,-0.00567396825,-0.00567396825,1.0,1.0,-0.6602157,-0.004708461,-0.004708461,0.0,0.0
-0.6602157,-0.004708461,-0.004708461,1.0,1.0,-0.6676364,-0.0037103703,-0.0037103703,0.0,0.0
-0.6676364,-0.0037103703,-0.0037103703,0.5,0.5,-0.6740102,-0.00318688225,-0.00318688225,0.0,0.0
-0.6740102,-0.00318688225,-0.00318688225,0.5,0.5,-0.67929375,-0.0026417865,-0.0026417865,0.0,0.0
-0.67929375,-0.0026417865,-0.0026417865,1.0,1.0,-0.6824516,-0.00157892985,-0.00157892985,0.0,0.0
-0.6824516,-0.00157892985,-0.00157892985,0.0,0.0,-0.68546265,-0.001505525,-0.001505525,0.0,0.0
-0.68546265,-0.001505525,-0.001505525,1.0,1.0,-0.6863069,-0.000422110315,-0.000422110315,0.0,0.0
-0.6863069,-0.000422110315,-0.000422110315,0.5,0.5,-0.6859787,0.00016410234,0.00016410234,0.0,0.0
-0.6859787,0.00016410234,0.00016410234,0.0,0.0,-0.68548024,0.00024922765,0.00024922765,0.0,0.0
-0.68548024,0.00024922765,0.00024922765,0.0,0.0,-0.6848148,0.00033270055,0.00033270055,0.0,0.0
-0.6848148,0.00033270055,0.00033270055,0.5,0.5,-0.6829869,0.00091396555,0.00091396555,0.0,0.0
-0.6829869,0.00091396555,0.00091396555,0.5,0.5,-0.6800086,0.00148915335,0.00148915335,0.0,0.0
-0.6800086,0.00148915335,0.00148915335,1.0,1.0,-0.6748998,0.0025544022,0.0025544022,0.0,0.0
-0.6748998,0.0025544022,0.0025544022,0.5,0.5,-0.6686948,0.00310249815,0.00310249815,0.0,0.0
-0.6686948,0.00310249815,0.00310249815,1.0,1.0,-0.6604356,0.0041295875,0.0041295875,0.0,0.0
-0.6604356,0.0041295875,0.0041295875,0.5,0.5,-0.6511788,0.0046284345,0.0046284345,0.0,0.0
-0.6511788,0.0046284345,0.0046284345,1.0,1.0,-0.63998824,0.005595264,0.005595264,0.0,0.0
-0.63998824,0.005595264,0.005595264,1.0,1.0,-0.6269424,0.0065229095,0.0065229095,0.0,0.0
-0.6269424,0.0065229095,0.0065229095,0.0,0.0,-0.61413383,0.0064042695,0.0064042695,0.0,0.0
-0.61413383,0.0064042695,0.0064042695,0.5,0.5,-0.6006546,0.0067396175,0.0067396175,0.0,0.0
-0.6006546,0.0067396175,0.0067396175,0.0,0.0,-0.5876026,0.00652601,0.00652601,0.0,0.0
-0.5876026,0.00652601,0.00652601,1.0,1.0,-0.5730735,0.007264552,0.007264552,0.0,0.0
-0.5730735,0.007264552,0.007264552,0.0,0.0,-0.5591747,0.006949402,0.006949402,0.0,0.0
-0.5591747,0.006949402,0.006949402,0.0,0.0,-0.5460096,0.0065825585,0.0065825585,0.0,0.0
-0.5460096,0.0065825585,0.0065825585,0.5,0.5,-0.5326765,0.006666536,0.006666536,0.0,0.0
-0.5326765,0.006666536,0.006666536,0.0,0.0,-0.52027535,0.006200573,0.006200573,0.0,0.0
-0.52027535,0.006200573,0.006200573,0.0,0.0,-0.50889915,0.0056881105,0.0056881105,0.0,0.0
-0.50889915,0.0056881105,0.0056881105,0.5,0.5,-0.49763313,0.005633005,0.005633005,0.0,0.0
-0.49763313,0.005633005,0.005633005,0.5,0.5,-0.48656166,0.005535732,0.005535732,0.0,1.0
-0.4144124,0.0,0.0,0.0,0.0,-0.41621676,-0.00090216605,-0.00090216605,1.0,0.0
-0.41621676,-0.00090216605,-0.00090216605,0.0,0.0,-0.4198126,-0.00179791975,-0.00179791975,0.0,0.0
-0.4198126,-0.00179791975,-0.00179791975,1.0,1.0,-0.42317432,-0.00168086,-0.00168086,0.0,0.0
-0.42317432,-0.00168086,-0.00168086,0.0,0.0,-0.42827788,-0.0025517805,-0.0025517805,0.0,0.0
-0.42827788,-0.0025517805,-0.0025517805,0.5,0.5,-0.43408665,-0.002904382,-0.002904382,0.0,0.0
-0.43408665,-0.002904382,-0.002904382,1.0,1.0,-0.4395587,-0.0027360327,-0.0027360327,0.0,0.0
-0.4395587,-0.0027360327,-0.0027360327,0.0,0.0,-0.4466544,-0.003547855,-0.003547855,0.0,0.0
-0.4466544,-0.003547855,-0.003547855,0.0,0.0,-0.4553221,-0.0043338405,-0.0043338405,0.0,0.0
-0.4553221,-0.0043338405,-0.0043338405,1.0,1.0,-0.46349826,-0.0040880915,-0.0040880915,0.0,0.0
-0.46349826,-0.0040880915,-0.0040880915,1.0,1.0,-0.47112277,-0.0038122493,-0.0038122493,0.0,0.0
-0.47112277,-0.0038122493,-0.0038122493,0.5,0.5,-0.4791392,-0.0040082225,-0.0040082225,0.0,0.0
-0.4791392,-0.0040082225,-0.0040082225,0.0,0.0,-0.48848814,-0.004674452,-0.004674452,0.0,0.0
-0.48848814,-0.004674452,-0.004674452,0.5,0.5,-0.49809986,-0.0048058735,-0.0048058735,0.0,0.0
-0.49809986,-0.0048058735,-0.0048058735,0.0,0.0,-0.50890267,-0.0054014015,-0.0054014015,0.0,0.0
-0.50890267,-0.0054014015,-0.0054014015,1.0,1.0,-0.51881564,-0.0049564935,-0.0049564935,0.0,0.0
-0.51881564,-0.0049564935,-0.0049564935,0.5,0.5,-0.52876455,-0.00497443,-0.00497443,0.0,0.0
-0.52876455,-0.00497443,-0.00497443,0.5,0.5,-0.53867465,-0.004955059,-0.004955059,0.0,0.0
-0.53867465,-0.004955059,-0.004955059,1.0,1.0,-0.5474717,-0.004398544,-0.004398544,0.0,0.0
-0.5474717,-0.004398544,-0.004398544,1.0,1.0,-0.5550899,-0.00380909675,-0.00380909675,0.0,0.0
-0.5550899,-0.00380909675,-0.00380909675,0.5,0.5,-0.5624723,-0.0036911805,-0.0036911805,0.0,0.0
-0.5624723,-0.0036911805,-0.0036911805,0.0,0.0,-0.57056373,-0.004045735,-0.004045735,0.0,0.0
-0.57056373,-0.004045735,-0.004045735,0.5,0.5,-0.5783042,-0.0038701985,-0.0038701985,0.0,0.0
-0.5783042,-0.0038701985,-0.0038701985,0.0,0.0,-0.58663607,-0.004165973,-0.004165973,0.0,0.0
-0.58663607,-0.004165973,-0.004165973,0.5,0.5,-0.5944981,-0.0039309895,-0.0039309895,0.0,0.0
-0.5944981,-0.0039309895,-0.0039309895,0.5,0.5,-0.60183233,-0.00366711735,-0.00366711735,0.0,0.0
-0.60183233,-0.00366711735,-0.00366711735,0.0,0.0,-0.60958517,-0.00387642765,-0.00387642765,0.0,0.0
-0.60958517,-0.00387642765,-0.00387642765,1.0,1.0,-0.61570024,-0.003057543,-0.003057543,0.0,0.0
-0.61570024,-0.003057543,-0.003057543,0.5,0.5,-0.6211333,-0.00271654035,-0.00271654035,0.0,0.0
-0.6211333,-0.00271654035,-0.00271654035,0.5,0.5,-0.6258453,-0.0023559825,-0.0023559825,0.0,0.0
-0.6258453,-0.0023559825,-0.0023559825,0.5,0.5,-0.6298024,-0.00197854265,-0.00197854265,0.0,0.0
-0.6298024,-0.00197854265,-0.00197854265,1.0,1.0,-0.63197637,-0.001086983,-0.001086983,0.0,0.0
-0.63197637,-0.001086983,-0.001086983,1.0,1.0,-0.63235176,-0.000187689875,-0.000187689875,0.0,0.0
-0.63235176,-0.000187689875,-0.000187689875,0.0,0.0,-0.63292587,-0.000287063,-0.000287063,0.0,0.0
-0.63292587,-0.000287063,-0.000287063,0.0,0.0,-0.63369465,-0.00038439737,-0.00038439737,0.0,0.0
-0.63369465,-0.00038439737,-0.00038439737,0.5,0.5,-0.6336526,2.0996535e-05,2.0996535e-05,0.0,0.0
-0.6336526,2.0996535e-05,2.0996535e-05,0.0,0.0,-0.63380015,-7.3758545e-05,-7.3758545e-05,0.0,0.0
-0.63380015,-7.3758545e-05,-7.3758545e-05,0.5,0.5,-0.63313615,0.00033200965,0.00033200965,0.0,0.0
-0.63313615,0.00033200965,0.00033200965,0.5,0.5,-0.6316653,0.00073542185,0.00073542185,0.0,0.0
-0.6316653,0.00073542185,0.00073542185,0.0,0.0,-0.6303981,0.00063360955,0.00063360955,0.0,0.0
-0.6303981,0.00063360955,0.00063360955,0.0,0.0,-0.6293435,0.00052728985,0.00052728985,0.0,0.0
-0.6293435,0.00052728985,0.00052728985,0.0,0.0,-0.6285091,0.00041721485,0.00041721485,0.0,0.0
-0.6285091,0.00041721485,0.00041721485,0.0,0.0,-0.6279007,0.000304165615,0.000304165615,0.0,0.0
-0.6279007,0.000304165615,0.000304165615,1.0,1.0,-0.62552285,0.0011889465,0.0011889465,0.0,0.0
-0.62552285,0.0011889465,0.0011889465,0.0,0.0,-0.6233924,0.0010652336,0.0010652336,0.0,0.0
-0.6233924,0.0010652336,0.0010652336,0.5,0.5,-0.6205246,0.0014338945,0.0014338945,0.0,0.0
-0.6205246,0.0014338945,0.0014338945,0.5,0.5,-0.6169401,0.0017922659,0.0017922659,0.0,0.0
-0.6169401,0.0017922659,0.0017922659,0.0,0.0,-0.61366457,0.00163773915,0.00163773915,0.0,0.0
-0.61366457,0.00163773915,0.00163773915,0.0,0.0,-0.6107218,0.0014713913,0.0014713913,0.0,0.0
-0.6107218,0.0014713913,0.0014713913,0.0,0.0,-0.608133,0.0012943955,0.0012943955,0.0,0.0
-0.608133,0.0012943955,0.0012943955,1.0,1.0,-0.603917,0.00210801185,0.00210801185,0.0,0.0
-0.603917,0.00210801185,0.00210801185,0.5,0.5,-0.5991044,0.002406299,0.002406299,0.0,0.0
-0.5991044,0.002406299,0.002406299,0.0,0.0,-0.5947303,0.00218703,0.00218703,0.0,0.0
-0.5947303,0.00218703,0.00218703,1.0,1.0,-0.58882684,0.0029517535,0.0029517535,0.0,0.0
-0.58882684,0.0029517535,0.0029517535,0.0,0.0,-0.5834372,0.0026948005,0.0026948005,0.0,0.0
-0.5834372,0.0026948005,0.0026948005,0.5,0.5,-0.57760125,0.0029179915,0.0029179915,0.0,0.0
-0.57760125,0.0029179915,0.0029179915,0.0,0.0,-0.572362,0.002619616,0.002619616,0.0,0.0
-0.572362,0.002619616,0.002619616,0.0,0.0,-0.5677584,0.0023018265,0.0023018265,0.0,0.0
-0.5677584,0.0023018265,0.0023018265,1.0,1.0,-0.5618245,0.002966941,0.002966941,0.0,0.0
-0.5618245,0.002966941,0.002966941,0.0,0.0,-0.5566045,0.0026099735,0.0026099735,0.0,0.0
-0.5566045,0.0026099735,0.0026099735,0.0,0.0,-0.55213743,0.002233543,0.002233543,0.0,0.0
-0.55213743,0.002233543,0.002233543,0.0,0.0,-0.54845655,0.0018404323,0.0018404323,0.0,0.0
-0.54845655,0.0018404323,0.0018404323,0.0,0.0,-0.54558945,0.0014335626,0.0014335626,0.0,0.0
-0.54558945,0.0014335626,0.0014335626,0.5,0.5,-0.54255754,0.0015159679,0.0015159679,0.0,0.0
-0.54255754,0.0015159679,0.0015159679,0.5,0.5,-0.5393835,0.00158702475,0.00158702475,0.0,0.0
-0.5393835,0.00158702475,0.00158702475,0.0,0.0,-0.5370911,0.00114619535,0.00114619535,0.0,0.0
-0.5370911,0.00114619535,0.00114619535,0.0,0.0,-0.5356975,0.0006967776,0.0006967776,0.0,0.0
-0.5356975,0.0006967776,0.0006967776,0.5,0.5,-0.53421324,0.00074213795,0.00074213795,0.0,0.0
-0.53421324,0.00074213795,0.00074213795,0.0,0.0,-0.5336494,0.00028193547,0.00028193547,0.0,0.0
-0.5336494,0.00028193547,0.00028193547,0.5,0.5,-0.5330101,0.0003196195,0.0003196195,0.0,0.0
-0.5330101,0.0003196195,0.0003196195,0.0,0.0,-0.53330034,-0.00014509259,-0.00014509259,0.0,0.0
-0.53330034,-0.00014509259,-0.00014509259,1.0,1.0,-0.53251773,0.000391283075,0.000391283075,0.0,0.0
-0.53251773,0.000391283075,0.000391283075,1.0,1.0,-0.5306683,0.00092472525,0.00092472525,0.0,0.0
-0.5306683,0.00092472525,0.00092472525,0.0,0.0,-0.52976584,0.000451234,0.000451234,0.0,0.0
-0.52976584,0.000451234,0.000451234,0.5,0.5,-0.5288171,0.00047435915,0.00047435915,0.0,0.0
-0.5288171,0.00047435915,0.00047435915,0.5,0.5,-0.5278293,0.0004939271,0.0004939271,0.0,0.0
-0.5278293,0.0004939271,0.0004939271,1.0,1.0,-0.5258097,0.001009791,0.001009791,0.0,0.0
-0.5258097,0.001009791,0.001009791,0.5,0.5,-0.5237735,0.0010180819,0.0010180819,0.0,0.0
-0.5237735,0.0010180819,0.0010180819,1.0,1.0,-0.52073604,0.0015187372,0.0015187372,0.0,0.0
-0.52073604,0.0015187372,0.0015187372,1.0,1.0,-0.51672006,0.002008002,0.002008002,0.0,0.0
-0.51672006,0.002008002,0.002008002,0.5,0.5,-0.51275563,0.0019822085,0.0019822085,0.0,0.0
-0.51275563,0.0019822085,0.0019822085,1.0,1.0,-0.5078725,0.00244155385,0.00244155385,0.0,0.0
-0.5078725,0.00244155385,0.00244155385,1.0,1.0,-0.5021073,0.0028826025,0.0028826025,0.0,0.0
-0.5021073,0.0028826025,0.0028826025,0.0,0.0,-0.4975032,0.00230206525,0.00230206525,0.0,0.0
-0.4975032,0.00230206525,0.00230206525,1.0,1.0,-0.49209458,0.0027043065,0.0027043065,0.0,0.0
-0.49209458,0.0027043065,0.0027043065,1.0,1.0,-0.4859219,0.0030863415,0.0030863415,0.0,0.0
-0.4859219,0.0030863415,0.0030863415,1.0,1.0,-0.47903118,0.0034453538,0.0034453538,0.0,0.0
-0.47903118,0.0034453538,0.0034453538,0.0,0.0,-0.47347373,0.002778723,0.002778723,0.0,0.0
-0.47347373,0.002778723,0.002778723,1.0,1.0,-0.46729082,0.0030914617,0.0030914617,0.0,0.0
-0.46729082,0.0030914617,0.0030914617,0.5,0.5,-0.46152818,0.0028813095,0.0028813095,0.0,0.0
-0.46152818,0.0028813095,0.0028813095,0.5,0.5,-0.4562284,0.0026498877,0.0026498877,0.0,0.0
-0.4562284,0.0026498877,0.0026498877,0.5,0.5,-0.45143047,0.0023989652,0.0023989652,0.0,0.0
-0.45143047,0.0023989652,0.0023989652,0.0,0.0,-0.4481696,0.0016304435,0.0016304435,0.0,0.0
-0.4481696,0.0016304435,0.0016304435,0.5,0.5,-0.44546962,0.0013499919,0.0013499919,0.0,0.0
-0.44546962,0.0013499919,0.0013499919,0.5,0.5,-0.44335026,0.0010596828,0.0010596828,0.0,0.0
-0.44335026,0.0010596828,0.0010596828,0.0,0.0,-0.44282696,0.00026164935,0.00026164935,0.0,0.0
-0.44282696,0.00026164935,0.00026164935,0.0,0.0,-0.44390354,-0.00053828955,-0.00053828955,0.0,0.0
-0.44390354,-0.00053828955,-0.00053828955,1.0,1.0,-0.44457215,-0.00033430765,-0.00033430765,0.0,0.0
-0.44457215,-0.00033430765,-0.00033430765,1.0,1.0,-0.4448279,-0.00012788917,-0.00012788917,0.0,0.0
-0.4448279,-0.00012788917,-0.00012788917,0.0,0.0,-0.44666898,-0.00092053825,-0.00092053825,0.0,0.0
-0.44666898,-0.00092053825,-0.00092053825,1.0,1.0,-0.44808194,-0.0007064708,-0.0007064708,0.0,0.0
-0.44808194,-0.0007064708,-0.0007064708,0.0,0.0,-0.45105642,-0.00148724265,-0.00148724265,0.0,0.0
-0.45105642,-0.00148724265,-0.00148724265,0.5,0.5,-0.45457068,-0.0017571342,-0.0017571342,0.0,0.0
-0.45457068,-0.0017571342,-0.0017571342,1.0,1.0,-0.45759898,-0.00151414345,-0.00151414345,0.0,0.0
-0.45759898,-0.00151414345,-0.00151414345,0.5,0.5,-0.46111903,-0.00176002865,-0.00176002865,0.0,0.0
-0.46111903,-0.00176002865,-0.00176002865,1.0,1.0,-0.46410495,-0.00149295815,-0.00149295815,0.0,0.0
-0.46410495,-0.00149295815,-0.00149295815,1.0,1.0,-0.4665347,-0.00121487735,-0.00121487735,0.0,0.0
-0.4665347,-0.00121487735,-0.00121487735,0.5,0.5,-0.46939036,-0.0014278239,-0.0014278239,0.0,0.0
-0.46939036,-0.0014278239,-0.0014278239,0.0,0.0,-0.47365078,-0.00213021065,-0.00213021065,0.0,0.0
-0.47365078,-0.00213021065,-0.00213021065,0.5,0.5,-0.47828442,-0.0023168155,-0.0023168155,0.0,0.0
-0.47828442,-0.0023168155,-0.0023168155,0.5,0.5,-0.48325685,-0.0024862215,-0.0024862215,0.0,0.0
-0.48325685,-0.0024862215,-0.0024862215,0.5,0.5,-0.4885311,-0.00263713465,-0.00263713465,0.0,0.0
-0.4885311,-0.00263713465,-0.00263713465,1.0,1.0,-0.49306792,-0.002268396,-0.002268396,0.0,0.0
-0.49306792,-0.002268396,-0.002268396,1.0,1.0,-0.49683335,-0.0018827267,-0.0018827267,0.0,0.0
-0.49683335,-0.0018827267,-0.0018827267,0.0,0.0,-0.50179935,-0.002482989,-0.002482989,0.0,0.0
-0.50179935,-0.002482989,-0.002482989,0.0,0.0,-0.5079287,-0.00306467875,-0.00306467875,0.0,0.0
-0.5079287,-0.00306467875,-0.00306467875,0.0,0.0,-0.5151755,-0.00362342,-0.00362342,0.0,0.0
-0.5151755,-0.00362342,-0.00362342,0.5,0.5,-0.52248555,-0.0036550036,-0.0036550036,0.0,0.0
-0.52248555,-0.0036550036,-0.0036550036,0.5,0.5,-0.52980393,-0.00365917825,-0.00365917825,0.0,0.0
-0.52980393,-0.00365917825,-0.00365917825,1.0,1.0,-0.5360757,-0.0031359105,-0.0031359105,0.0,0.0
-0.5360757,-0.0031359105,-0.0031359105,0.5,0.5,-0.542254,-0.0030891327,-0.0030891327,0.0,0.0
-0.542254,-0.0030891327,-0.0030891327,0.0,0.0,-0.5492924,-0.00351921235,-0.00351921235,0.0,0.0
-0.5492924,-0.00351921235,-0.00351921235,1.0,1.0,-0.55513835,-0.0029229565,-0.0029229565,0.0,0.0
-0.55513835,-0.0029229565,-0.0029229565,0.0,0.0,-0.561748,-0.0033048596,-0.0033048596,0.0,0.0
-0.561748,-0.0033048596,-0.0033048596,1.0,1.0,-0.5670723,-0.002662112,-0.002662112,0.0,0.0
-0.5670723,-0.002662112,-0.002662112,0.0,0.0,-0.57307136,-0.002999548,-0.002999548,0.0,0.0
-0.57307136,-0.002999548,-0.002999548,1.0,1.0,-0.5777008,-0.002314706,-0.002314706,0.0,0.0
-0.5777008,-0.002314706,-0.002314706,1.0,1.0,-0.5809262,-0.00161271335,-0.00161271335,0.0,0.0
-0.5809262,-0.00161271335,-0.00161271335,0.0,0.0,-0.5847238,-0.0018987936,-0.0018987936,0.0,0.0
-0.5847238,-0.0018987936,-0.0018987936,0.0,0.0,-0.5890655,-0.00217085725,-0.00217085725,0.0,0.0
-0.5890655,-0.00217085725,-0.00217085725,1.0,1.0,-0.59191936,-0.0014269323,-0.0014269323,0.0,0.0
-0.59191936,-0.0014269323,-0.0014269323,0.5,0.5,-0.5942644,-0.0011725201,-0.0011725201,0.0,0.0
-0.5942644,-0.0011725201,-0.0011725201,1.0,1.0,-0.5950834,-0.00040950443,-0.00040950443,0.0,0.0
-0.5950834,-0.00040950443,-0.00040950443,0.5,0.5,-0.5953704,-0.00014348705,-0.00014348705,0.0,0.0
-0.5953704,-0.00014348705,-0.00014348705,1.0,1.0,-0.59412324,0.00062358175,0.00062358175,0.0,0.0
-0.59412324,0.00062358175,0.00062358175,0.5,0.5,-0.5923511,0.0008860798,0.0008860798,0.0,0.0
-0.5923511,0.0008860798,0.0008860798,0.5,0.5,-0.5900669,0.0011420768,0.0011420768,0.0,0.0
-0.5900669,0.0011420768,0.0011420768,0.0,0.0,-0.58828753,0.0008896837,0.0008896837,0.0,0.0
-0.58828753,0.0008896837,0.0008896837,0.5,0.5,-0.5860261,0.0011307468,0.0011307468,0.0,0.0
-0.5860261,0.0011307468,0.0011307468,0.5,0.5,-0.5832991,0.001363483,0.001363483,0.0,0.0
-0.5832991,0.001363483,0.001363483,1.0,1.0,-0.5791268,0.0020861642,0.0020861642,0.0,0.0
